word_galician,translate_word_english,valence_mean,valence_sd,valence_n,arousal_mean,arousal_sd,arousal_n,concrete_mean,concrete_sd,concrete_n,imagine_mean,imagine_sd,imagine_n,aoa_mean,aoa_sd,aoa_n
leve,slight,5.25,1.6583123951777,12,2.3636363636363638,1.747725795010606,11,2.9166666666666665,1.97522534195852,12,4.357142857142857,1.7368026705655186,14,7.846153846153846,2.995723447576391,13
lexislativo,legislative,5,1.9069251784911847,12,7,1.6733200530681511,11,3.6666666666666665,2.309401076758503,12,3.7142857142857144,2.2677868380553634,14,12.307692307692308,2.89783296575836,13
lexislatura,legislature,5.7272727272727275,2.2401298663653004,11,5.785714285714286,1.928673175989187,14,5.571428571428571,2.31098665955893,14,5.3076923076923075,2.750291359856727,13,11.73913043478261,2.957538769504556,23
liberdade,freedom,7.785714285714286,2.2592909516916158,14,5.230769230769231,3.940259004893083,13,2.4166666666666665,2.391588796113782,12,4.411764705882353,2.5509513796182928,17,8.80952380952381,2.9768951546711815,21
libre,free,8.692307692307692,0.48038446141525687,13,4.25,3.2227881773960316,12,3.5294117647058822,2.5523921881938407,17,5.380952380952381,2.8892246447133614,21,5.785714285714286,3.5986871843145036,14
libro,book,6.357142857142857,2.2397507710643865,14,3.1818181818181817,2.522624895547565,11,7.7,2.002629849919719,20,8.333333333333334,1.67616341969505,15,3.5384615384615383,0.877058019307029,14
líder,leader,4.928571428571429,2.3358176204584034,14,7.666666666666667,1.7752507291971882,12,5.666666666666667,2.8702082220799308,15,5.428571428571429,2.1380899352993956,14,7.130434782608695,2.865220090326031,23
limitación,limitation,4.428571428571429,2.1380899352993956,14,6.384615384615385,2.2926862533740326,13,3.3333333333333335,1.8257418583505536,12,3.272727272727273,2.2843339988236875,11,9.25,4.330127018922194,12
límite,limit,5.25,2.220769727328383,12,6,2.449489742783178,14,4.214285714285714,2.8332794651203272,14,4.642857142857143,3.0282552188231544,14,7,2.9594966953276316,30
limpeza,cleaning,6.615384615384615,2.2926862533740326,13,2.8,2.3964259101539405,15,6.25,2.5628464289109907,12,5.285714285714286,2.9201836461894866,14,5.0476190476190474,1.8567765206451337,23
limpo,clean,5.642857142857143,2.373155732746617,14,3.5,2.8444523358476395,12,7.461538461538462,2.1061570302086787,13,6.391304347826087,3.0111781209170156,23,4.714285714285714,1.6837947722821902,14
lingua,language,7.142857142857143,1.610405723228339,14,5.428571428571429,2.6519741765271836,14,6.181818181818182,2.4826671874490875,11,5.8,2.627786741327146,20,5.133333333333334,2.0655911179772892,15
lingüístico,linguistic,5.166666666666667,1.6422453217986948,12,5.153846153846154,1.1435437497937306,13,4.869565217391305,2.6337727489820817,23,3.4285714285714284,1.949922511844458,14,10.357142857142858,2.9510661139308985,14
liña,line,5.2,1.6124515496597094,15,4,2.1122354181147664,14,7,2.1122354181147664,14,8,1.61245154965971,11,5.684210526315789,3.0009745005941606,20
líquido,liquid,4.785714285714286,1.5281246137553157,14,4.846153846153846,2.609155477868712,13,7.416666666666667,1.8809249819912501,12,8.272727272727273,1.4206272622267295,11,5.416666666666667,2.2746961169005466,12
lista,list,5.357142857142857,2.023216892329291,14,6.083333333333333,1.56427928995103,12,5.6,2.41424344848887,15,5.928571428571429,2.5256921584232868,14,6.434782608695652,1.878734752107041,23
listo,ready,7.2727272727272725,1.5550504230351545,11,7.071428571428571,2.36852065853142,14,4.857142857142857,3.109715368056966,14,6.153846153846154,2.577018750615843,13,4.391304347826087,1.6442497718573548,23
literario,literary,6.071428571428571,2.05554730553075,14,4.391304347826087,2.1264381322847794,23,5.285714285714286,2.1636355241395626,14,5.083333333333333,2.429303429280738,12,9.666666666666666,2.3196879921559224,15
litro,liter,5.642857142857143,1.21573927222163,14,4.461538461538462,2.0254787341673333,13,7.3076923076923075,2.0970064133034723,13,6.4,2.4727081741050068,15,7.333333333333333,1.6143297699232961,12
lixo,garbage,3.9285714285714284,2.6154654156878734,14,5.923076923076923,2.2898885875932353,13,6.888888888888889,2.9767618499152926,9,8.357142857142858,0.8418973861410932,14,6.714285714285714,3.8516444325982166,14
lobo,wolf,6.230769230769231,2.521700687824461,13,6.928571428571429,2.05554730553075,14,8,1.4142135623730951,12,8.285714285714286,1.2043875831929907,14,4.357142857142857,1.336306209562122,14
localidade,locality,5.5,1.6236882817719773,12,4.384615384615385,1.6092680291808412,13,7.739130434782608,2.004934623834355,23,7,1.9215378456610457,14,8.571428571428571,2.7376094488632754,14
localización,location,5.416666666666667,2.0652243256245835,12,6.142857142857143,2.315736894087357,14,7,1.9578900207451218,13,4.923076923076923,2.6287366566958372,13,8,2.449489742783178,15
loita,struggle,5.857142857142857,3.0542710142637026,21,6.714285714285714,3.0490495726870854,14,5.384615384615385,2.3992520201950978,13,6.333333333333333,2.4246211825330324,12,8.588235294117647,2.93808661226596,17
lombo,back,6.3076923076923075,2.0970064133034723,13,4.571428571428571,1.5548576840284833,14,7.083333333333333,2.2746961169005457,12,8.214285714285714,1.3114039117603022,14,8.357142857142858,4.325366020210452,14
longo,long,6.2727272727272725,1.793929156399945,11,5.6,2.1126187291456167,20,5.133333333333334,3.136573805618997,15,5.785714285714286,2.547353722789787,14,5.043478260869565,1.8458371067095618,23
lonxitude,length,5.769230769230769,2.1273554065179203,13,5.071428571428571,1.3280573269766125,14,6.2727272727272725,2.195035721390843,11,4.857142857142857,2.3812454032143915,14,6.714285714285714,2.1277858274442307,14
lóxico,logical,6.7272727272727275,1.4206272622267315,11,6.6,1.9303667499917423,20,4,2.6186146828319083,15,3.857142857142857,2.9575754846246527,14,8.695652173913043,2.475971482591973,23
lúa,moon,8.333333333333334,0.6513389472789269,12,3.4285714285714284,3.030975616334316,14,6.285714285714286,3.31496772065898,14,8.307692307692308,1.2506408613597109,13,3.9565217391304346,1.330695678260921,23
lugar,place,6.818181818181818,1.7215215257545757,11,4.9,1.9439514830419644,20,6.333333333333333,2.5819888974716116,15,6.928571428571429,2.555966946767316,14,5.739130434782608,3.3604300496479724,23
luns,monday,3.25,2.3403573930647275,12,5.846153846153846,3.184497706236517,13,5.913043478260869,3.3698265868285335,23,6.357142857142857,2.2738358934473846,14,4.214285714285714,0.8925823753039811,14
luxo,luxury,6.769230769230769,2.204308136122161,13,5.928571428571429,2.495050044643339,14,3.909090909090909,2.8793938756115134,11,7.5,1.6984155512168937,14,7.142857142857143,1.7913099142223283,14
luz,light,7.214285714285714,2.2930856412794007,14,5.785714285714286,2.6070487714469968,14,4.636363636363637,3.107176444063879,11,7.85,1.7851728502481645,20,4.666666666666667,2.288688541085317,15
madeira,wood,5.478260869565218,1.8797863809339252,23,3.857142857142857,1.95555000554213,14,6.583333333333333,2.9374798516394756,12,7.8,1.9712215212183242,15,5.142857142857143,1.0271051820261914,14
madrileño,from madrid,3.3333333333333335,2.4618298195866544,12,6.454545454545454,2.5441555126853537,11,6.416666666666667,2.9374798516394764,12,7.714285714285714,1.3827826698682315,14,7.230769230769231,2.0064000163579103,13
madrugada,dawn,5.5,2.139374459257443,14,6.230769230769231,2.712742958515303,13,4.769230769230769,2.521700687824461,13,7.133333333333334,1.8073922282301282,15,7.166666666666667,2.3677121037112183,12
magnífico,magnificent,7.833333333333333,1.4668044012461745,12,5.714285714285714,3.1968390982000043,14,4.615384615384615,2.534379001467011,13,5.384615384615385,2.844247455785729,13,6.533333333333333,1.8073922282301282,15
maio,may,6.956521739130435,1.6645572949412992,23,4.5,1.9513309067639726,14,4.666666666666667,2.9336088024923512,12,5.666666666666667,2.7429563474123175,15,4.142857142857143,1.5118578920369092,14
maior,greater,6.285714285714286,2.1636355241395635,14,4.818181818181818,1.9400093720485896,11,5.6,2.233712981609438,20,6.8,2.07708587070581,15,4.785714285714286,1.5776599725577711,14
mal,bad,2.642857142857143,1.8232322463624386,14,6.357142857142857,2.619663597227201,14,3,1.816590212458495,21,4.916666666666667,2.5746432527221863,12,4.214285714285714,2.516975334635768,14
malo,bad,3.4285714285714284,2.2774576147127714,14,7,2.1483446221182985,14,3.4545454545454546,2.0670576365276494,11,5.05,2.5644328397276626,20,4.733333333333333,2.5764501233470907,15
mamá,mom,8.153846153846153,2.034951016861498,13,3.5652173913043477,3.087012191225474,23,8,2.1483446221182985,14,6.071428571428571,3.3618741502616962,14,3,2.6076809620810595,12
man,hand,6.363636363636363,1.5015143870590972,11,4.6,1.9574419397183718,20,7.733333333333333,2.1536237457121508,15,8.357142857142858,1.446860944737465,14,3.5652173913043477,1.1609591237233645,23
mancha,stain,3.9285714285714284,1.8999710813299526,14,5.454545454545454,2.2962419891481987,11,6.928571428571429,2.432608151261197,14,7.928571428571429,1.6391501416322996,14,6,2.0816659994661326,13
mandato,mandate,4.3076923076923075,2.3588350014578308,13,6,2.253202848596432,14,5.090909090909091,2.427119504867672,11,5.642857142857143,2.097879620259204,14,9.307692307692308,3.637412436165196,14
mando,command,4.857142857142857,1.8337495365063798,14,5.785714285714286,1.6256866681058626,14,6.538461538461538,2.536907060949896,13,7.222222222222222,2.6822461565718467,9,4.928571428571429,1.730463953541216,14
maneira,manner,6.214285714285714,1.625686668105864,14,5.071428571428571,1.8171950369175576,14,3.727272727272727,2.2401298663653004,11,4.25,2.197486602557807,20,7,1.8516401995451028,15
manifestación,demonstration,6.75,1.712255291076124,12,6.571428571428571,2.3440361546924775,14,6,2.9612887007569473,14,5.714285714285714,1.9778998741311224,14,9.03448275862069,3.122301790811774,30
manobra,maneuver,5.214285714285714,1.3688047244316377,14,5.909090909090909,1.6403990645294497,11,5.428571428571429,1.8693596482500354,14,5.428571428571429,1.6035674514745466,14,9.538461538461538,2.1061570302086787,13
mantemento,maintenance,5.076923076923077,1.1151635501529549,13,4.555555555555555,1.810463415200036,9,4.428571428571429,2.563479777846623,14,3.857142857142857,2.1788191176076888,14,8.785714285714286,3.5556795613296126,14
mañá,morning,5.333333333333333,2.02366946294055,15,5.5,2.653009901689313,14,5.142857142857143,2.0326997151247235,14,6.454545454545454,2.621588692515909,11,4.55,1.2343760409722457,20
máquina,machine,5.857142857142857,1.7032612545052805,14,6.0476190476190474,1.9098740920854045,21,7.416666666666667,2.6784776318353716,12,7.285714285714286,2.493948720358986,14,5.857142857142857,2.7134180220963673,14
mar,sea,7.571428571428571,1.2224996910042538,14,3.5454545454545454,3.445682410311094,11,6.7,2.885535615700088,20,8,1.7320508075688772,15,4.285714285714286,1.898524586197293,14
marabilloso,wonderful,7.6923076923076925,2.323238235187234,13,6.857142857142857,2.5376289010728965,14,4.2727272727272725,2.76010539983201,11,6.5,1.5566235649883124,14,5.857142857142857,2.9314512776791286,14
marcha,march,6.166666666666667,1.9924098397912442,12,5.529411764705882,2.182820625326997,17,5.333333333333333,2.287647991569798,21,5.357142857142857,2.8448913148671595,14,7,3.6121488130500725,22
marea,tide,6.6923076923076925,1.8878830906871749,13,4.461538461538462,3.454836817549772,13,5.733333333333333,3.1502078540644782,15,7.083333333333333,2.1087839379532682,12,6.785714285714286,2.190137734642116,14
marido,husband,5,2.511511956509924,14,5.769230769230769,3.03188187307944,13,7.5,1.5063966175050876,14,6.916666666666667,1.8809249819912501,12,7.071428571428571,2.7305757554120262,14
mariñeiro,fisherman,6.214285714285714,1.5281246137553173,14,5.928571428571429,1.6391501416322996,14,7.904761904761905,1.3749458863810577,21,8,1.5954480704349312,12,8.357142857142858,4.162232072359231,14
mariño,marine,5.142857142857143,2.684919218298981,14,4.416666666666667,2.353269807709857,12,5.384615384615385,2.5670495884855034,13,5.608695652173913,3.201407793097829,23,7.071428571428571,2.8946711176091973,14
marítimo,maritime,5.181818181818182,2.522624895547565,11,5.785714285714286,2.082105865503681,14,6.214285714285714,2.00685637938357,14,7.153846153846154,1.8187062180825995,13,6.826086956521739,2.8548550976290374,23
martes,tuesday,3.5714285714285716,1.6508406117111138,14,5.3076923076923075,3.2502465389724766,13,5.785714285714286,3.0679126311040723,14,4.166666666666667,2.480224818744291,12,4,1.1094003924504583,14
marzo,march,6.071428571428571,1.4392458342578494,14,4.695652173913044,2.141256695763997,23,6.142857142857143,2.3812454032143906,14,6.416666666666667,2.778434265858556,12,4.6,1.2421180068162383,15
masivo,massive,4.090909090909091,2.0225995873897262,11,7.5,1.087114613009218,12,4.428571428571429,2.0272863906932614,14,4.3076923076923075,2.562050460881394,13,9.588235294117647,2.7626713415056203,19
materia,subject,5.380952380952381,2.0365704131257156,21,5.071428571428571,2.8138198978581443,14,5.384615384615385,2.3287500774185546,13,5.5,2.5045413298101655,12,8.705882352941176,2.953064211170173,17
matrimonio,marriage,6.214285714285714,2.2930856412794007,14,6.416666666666667,1.8809249819912515,12,5.357142857142857,3.15270684326349,14,6.142857142857143,2.178819117607688,14,5.923076923076923,2.139374459257443,13
máxico,magic,8.444444444444445,0.7264831572567746,9,7.142857142857143,2.3812454032143906,14,2.7142857142857144,2.8128433856309725,14,5.071428571428571,3.124697787584627,14,4.7368421052631575,2.050531239111733,19
mecanismo,mechanism,4.833333333333333,1.2673044646258482,12,5.6923076923076925,1.702185623672077,13,6.130434782608695,2.599026877787617,23,5.357142857142857,2.468482650011256,14,9.846153846153847,3.0234129127569784,14
media,average,5.565217391304348,1.5322617553657478,23,5.5,1.5566235649883124,14,5.166666666666667,2.552479483786602,12,5.933333333333334,2.604026186687142,15,8.214285714285714,3.017349102174889,14
mediados,middle,5.214285714285714,1.6256866681058626,14,4.384615384615385,2.103111248383433,13,4.333333333333333,1.7752507291971888,12,3.5454545454545454,2.2962419891481978,11,7.916666666666667,2.2746961169005457,12
medicamento,medicine,5.714285714285714,2.3996336716761073,14,5.461538461538462,2.8756270219259603,13,7.714285714285714,1.6374732612530452,14,7.181818181818182,2.5619594773603196,11,6.071428571428571,2.5858873113136984,14
medida,measure,5,1.7097008285302207,14,5.142857142857143,1.2924123453177283,14,6.181818181818182,2.4826671874490875,11,4.6,2.7222281895148823,20,6.733333333333333,2.282438128301358,15
medieval,medieval,6.076923076923077,2.3259957889593026,13,4.928571428571429,1.4917354742965412,14,6.181818181818182,1.9908883353006925,11,5.285714285714286,2.893721889474932,14,8.307692307692308,2.868931722918694,14
mediodía,noon,6.846153846153846,1.463224398725515,13,4.5,1.7320508075688772,12,7.090909090909091,2.508168473390312,11,5.666666666666667,2.870962250261094,12,5,2.1483446221182985,14
medo,fear,3.1333333333333333,1.7674302033770735,15,7.214285714285714,2.8603004529801908,14,2.9285714285714284,1.9792883614022536,14,6.818181818181818,2.600699206681996,11,5.1,2.2687812633774613,20
meigo,wizard,4.153846153846154,2.409915415049314,13,6,1.3587324409735149,14,4.818181818181818,2.5619594773603196,11,5.428571428571429,2.6808232293109495,14,8.384615384615385,4.350066312491905,14
meirande,bigger,5.142857142857143,1.6104057232283404,14,4.846153846153846,1.625123269486238,13,4.666666666666667,3.082207001484488,9,3.642857142857143,3.4330328116279762,14,10.923076923076923,5.139091010116128,14
meixela,cheek,6.714285714285714,1.6374732612530452,14,4,2.6832815729997477,11,7.571428571428571,2.20887321481358,14,8,1.6172150801252798,14,7.076923076923077,3.6391743216820136,13
mel,honey,6.428571428571429,1.5548576840284833,14,3.5384615384615383,2.633609203336257,13,7.785714285714286,1.5281246137553173,14,7.181818181818182,2.6764970322487494,11,5.571428571428571,1.7851647506079622,14
mellor,better,7.142857142857143,1.6574838603294886,14,5.363636363636363,2.1105794120443457,11,4.05,2.625281939746262,20,5.466666666666667,2.850229731760148,15,6.071428571428571,1.5915297775935686,14
